transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
17317,82,1952,5/16/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,5/10/2005,459.46
17318,13,293,10/15/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,12/7/2005,574.62
17319,63,1552,3/5/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,5/18/2012,1383.61
17320,51,2236,12/29/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,10/4/1997,802.26
17321,59,2049,10/15/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
17322,61,2268,8/21/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23
17323,19,1413,12/16/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
17324,71,3387,8/13/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,6/9/2013,737.17
17325,8,2044,4/25/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,11/7/1991,187.39
17326,66,3433,9/11/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93
17327,31,1189,9/30/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/7/2004,547.28
17328,80,1275,6/9/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,5/10/2005,139.23
17329,42,447,9/30/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1
17330,33,1027,8/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26
17331,26,2236,4/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,3/18/2003,1230.3
17332,0,1702,2/20/2017,TRUE,Approved,,,,,226.94,,,
17333,11,2765,11/14/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,3/12/2013,509.97
17334,69,2997,8/28/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22
17335,62,1653,5/7/2017,,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,38647,
17336,61,642,12/6/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23
17337,89,1507,1/27/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,12/4/1999,1230.27
17338,77,2424,4/19/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,8/10/2015,445.21
17339,4,2288,7/2/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
17340,0,3407,10/28/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
17341,6,1670,3/2/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
17342,25,2025,2/13/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,11/22/2016,709.34
17343,85,3402,8/18/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28
17344,69,2262,9/22/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,5/22/2006,198.22
17345,9,2750,6/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78
17346,8,340,9/16/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,3/3/2014,187.39
17347,22,1032,8/27/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,5/7/2011,15.08
17348,70,1068,9/23/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,10/10/2014,198.29
17349,58,238,3/19/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,5/18/2012,771.12
17350,52,2781,7/16/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,4/12/2009,450.77
17351,82,1247,10/1/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46
17352,48,3202,6/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4/10/2012,812.44
17353,69,567,10/31/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22
17354,51,110,2/24/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26
17355,78,1983,10/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,8/2/2015,1055.82
17356,0,3309,8/23/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,6/9/2013,72.6
17357,76,272,8/14/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
17358,100,637,3/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
17359,13,2213,7/25/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,7/9/2016,574.62
17360,18,1199,8/27/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82
17361,56,2932,2/25/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
17362,43,2248,1/20/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
17363,0,2974,7/24/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44
17364,49,2953,7/17/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,11/10/2006,327.98
17365,0,838,6/18/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09
17366,18,544,3/14/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/25/1997,459.46
17367,27,3315,2/27/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,3/18/2003,110.81
17368,29,1166,7/20/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85
17369,91,785,7/3/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,11/3/2000,25.09
17370,0,2299,10/24/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
17371,19,3150,4/16/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8
17372,4,694,4/10/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,3/18/2003,451.65
17373,45,2966,1/7/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,10/1/2006,356.5
17374,26,541,8/15/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,11/22/2016,1230.3
17375,42,1364,6/4/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1
17376,63,1233,5/4/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/2/1992,1383.61
17377,63,2620,6/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
17378,75,2391,6/2/2017,FALSE,Cancelled,Giant Bicycles,Touring,medium,large,1873.97,863.95,5/22/2006,1010.02
17379,82,2293,5/14/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46
17380,73,2434,4/5/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25
17381,2,554,11/22/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,9/15/2012,17.87
17382,38,117,2/25/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,11/25/2001,751.02
17383,43,2640,7/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,12/4/1999,502.47
17384,58,924,8/27/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12
17385,96,623,5/13/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64
17386,91,796,7/25/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09
17387,72,2410,11/24/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,5/22/2000,90.1
17388,83,2475,3/17/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91
17389,38,2989,10/21/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/29/2011,1702.55
17390,85,2101,11/16/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,6/23/1999,547.28
17391,83,371,9/20/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91
17392,0,1333,12/23/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44
17393,56,1501,6/16/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1/21/1991,45.96
17394,20,933,12/30/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,4/5/1996,195.34
17395,91,3063,8/9/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09
17396,100,1765,3/30/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55
17397,40,1898,5/6/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27
17398,79,121,1/6/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57
17399,0,2887,2/17/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09
17400,75,340,2/4/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,8/10/2015,1010.02
17401,69,3439,8/22/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/24/1995,198.22
17402,91,1947,8/27/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,6/9/2013,25.09
17403,64,2447,8/19/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/21/2015,872.89
17404,56,2907,7/6/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
17405,8,3395,10/2/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39
17406,52,975,5/23/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77
17407,61,1245,4/2/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,6/17/2015,14.23
17408,75,3315,4/16/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,5/22/2006,1010.02
17409,92,269,6/4/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,10/10/2002,155.65
17410,89,3062,5/9/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25
17411,9,550,12/16/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
17412,44,2602,10/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
17413,80,2923,4/16/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
17414,64,2243,6/30/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,8/20/2010,872.89
17415,84,165,3/23/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,38339,
17416,69,2189,7/19/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21
17417,0,3208,5/12/2017,TRUE,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,4/11/2015,198.29
17418,49,1375,10/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,10/4/1997,133.38
17419,93,578,2/14/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,12/11/2007,583.27
17420,0,281,12/21/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/25/1997,110.56
17421,17,888,10/23/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
17422,1,553,2/22/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
17423,80,2671,9/21/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
17424,21,195,12/20/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,11/10/1991,690.49
17425,0,61,11/1/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15
17426,0,2474,5/3/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,10/22/2005,179.44
17427,0,966,1/5/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,5/18/2012,179.44
17428,48,3094,2/28/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2/16/2003,812.44
17429,88,2093,9/23/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81
17430,52,2832,7/9/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,4/12/2009,450.77
17431,89,2229,12/9/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,3/29/2016,1305.25
17432,0,2135,8/15/2017,TRUE,Approved,,,,,1196.65,,,
17433,52,1784,10/20/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,4/12/2009,450.77
17434,49,857,5/20/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,10/2/1993,327.98
17435,90,120,8/9/2017,,Approved,Solex,Standard,low,medium,945.04,$507.58 ,40618,
17436,97,2104,3/17/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
17437,54,1282,5/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,7/20/1993,1279.4
17438,44,1812,3/20/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88
17439,0,2459,4/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21
17440,3,1300,9/29/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/28/2004,1702.55
17441,43,1376,10/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,6/4/2012,502.47
17442,80,2859,3/4/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89
17443,85,1098,8/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,11/3/2000,547.28
17444,51,1381,1/27/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,7/20/1993,802.26
17445,85,345,3/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,7/25/2004,827.16
17446,47,2333,2/16/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2/16/2003,189.28
17447,3,2864,12/13/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,7/20/1999,1702.55
17448,5,2067,1/25/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93
17449,46,2047,3/26/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2/9/1997,1215.34
17450,85,532,2/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28
17451,48,2115,8/14/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,6/4/2012,812.44
17452,76,95,9/11/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,9/9/2003,128.46
17453,14,1053,4/2/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,3/12/2013,152.55
17454,21,1182,7/30/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,5/26/1993,690.49
17455,10,3326,2/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,1/10/2011,1612.25
17456,48,1670,4/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44
17457,48,1734,5/25/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4/12/2009,812.44
17458,18,692,5/8/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82
17459,71,2969,11/11/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,5/22/2006,737.17
17460,29,2036,9/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85
17461,84,2678,3/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,12/18/2004,75.48
17462,0,2888,11/9/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,4/16/2011,179.44
17463,48,3280,5/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,11/14/2016,812.44
17464,64,973,11/27/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51
17465,83,2624,6/28/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,8/25/1997,1408.91
17466,1,659,1/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,12/2/2012,448.68
17467,93,143,8/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,5/6/1991,834.94
17468,93,941,6/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/9/1996,834.94
17469,0,5034,1/3/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,10/2/1992,75.14
17470,31,1157,10/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,7/20/1999,57.73
17471,80,2791,12/7/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
17472,36,3360,10/2/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,12/19/1995,437.46
17473,49,2662,7/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,4/12/2009,133.38
17474,4,2847,6/9/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65
17475,92,1209,8/20/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/23/1993,1630.25
17476,49,1344,11/15/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38
17477,30,2879,2/17/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27
17478,72,43,10/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,12/6/2016,90.1
17479,14,2494,6/11/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17
17480,63,680,12/16/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,6/23/1999,1230.3
17481,15,2737,4/23/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,4/5/1996,209.84
17482,13,1926,4/15/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,4/12/1993,751.02
17483,4,2262,10/16/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,9/28/2004,451.65
17484,30,749,8/18/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27
17485,97,1464,5/12/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,5/6/1991,50.66
17486,61,463,9/10/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,12/17/1998,14.23
17487,26,2960,2/27/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,10/11/1992,1230.3
17488,1,2304,7/19/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
17489,90,2564,9/4/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6
17490,17,3057,12/1/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86
17491,34,3169,6/27/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2/2/2006,309.81
17492,59,1711,10/31/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,10/10/2002,155.65
17493,50,437,11/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1/21/1991,43.97
17494,2,2329,12/22/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
17495,23,3466,8/25/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
17496,23,2822,5/2/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75
17497,32,2825,7/23/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,7/12/1994,431.33
17498,35,1761,3/29/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,12/19/1995,903.11
17499,86,2178,6/17/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56
17500,76,1131,3/29/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46
17501,92,2993,9/4/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
17502,22,2915,9/23/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,7/15/1993,15.08
17503,94,1570,11/27/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64
17504,56,3151,7/9/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,8/24/2011,45.96
17505,69,3064,5/6/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/24/1995,198.22
17506,88,1461,3/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36
17507,27,2275,6/12/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,12/19/1995,903.11
17508,99,372,9/17/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,8/10/1994,456.45
17509,51,53,2/20/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26
17510,2,1849,8/16/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
17511,79,2008,6/7/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,8/7/2004,737.57
17512,80,2700,8/14/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1/25/1997,139.23
17513,59,1910,8/20/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,10/10/2002,155.65
17514,9,253,3/22/2017,FALSE,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,8/4/2007,75.14
17515,92,110,5/22/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65
17516,22,355,2/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,11/22/2016,15.08
17517,46,1652,4/7/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,12/4/1999,1544.61
17518,49,1208,2/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38
17519,3,546,8/5/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/9/2003,1702.55
17520,91,1706,8/14/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1/25/1997,128.46
17521,4,3382,1/27/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
17522,87,1003,8/5/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19
17523,36,241,4/30/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,12/19/1995,437.46
17524,16,2515,11/9/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,5/5/2010,182.81
17525,56,2071,8/5/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96
17526,53,1851,3/20/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76
17527,39,2683,5/16/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,5/10/1997,1230.27
17528,2,15,1/20/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87
17529,58,1111,7/5/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,4/12/2009,450.77
17530,45,181,11/10/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5
17531,35,2324,3/1/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,5/10/1997,903.11
17532,97,2579,5/29/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
17533,0,706,9/13/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,7/20/1993,133.38
17534,77,2144,10/21/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,12/18/2004,445.21
17535,0,1210,7/29/2017,TRUE,Approved,,,,,634.57,,,
17536,9,3190,7/21/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14
17537,0,2012,1/15/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66
17538,1,2640,5/25/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68
17539,43,655,5/30/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2/9/1997,502.47
17540,40,1707,5/23/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43
17541,40,126,12/19/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,5/10/1997,583.27
17542,74,3353,4/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,10/10/2014,827.16
17543,34,836,10/19/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,6/7/2010,309.81
17544,79,3237,4/21/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,8/4/2007,737.57
17545,45,2651,12/15/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2/16/2003,356.5
17546,56,1419,5/3/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,6/23/1993,45.96
17547,57,250,11/29/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,8/24/2011,1630.25
17548,30,1055,6/7/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27
17549,35,2335,9/14/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,7/12/1994,903.11
17550,63,657,7/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61
